# col1: k (Å^-1)
# col2-6 : 排序块 10..14（原始数据）
# col7-11 : 重连后的物理带（编号按 K 点能量顺序）
  1.864806    1.75132    2.24557    3.26845    3.60539    6.03300    1.75132    3.26845    2.24557    3.60539    6.03300   10   12   11   13   14
  1.875775    1.75388    2.24121    3.24580    3.64114    6.02225    1.75388    3.24580    2.24121    3.64114    6.02225   10   12   11   13   14
  1.886745    1.75600    2.23740    3.22533    3.67411    6.01100    1.75600    3.22533    2.23740    3.67411    6.01100   10   12   11   13   14
  1.897714    1.75764    2.23410    3.20775    3.70319    5.99925    1.75764    3.20775    2.23410    3.70319    5.99925   10   12   11   13   14
  1.908683    1.75879    2.23127    3.19344    3.72763    5.98726    1.75879    3.19344    2.23127    3.72763    5.98726   10   12   11   13   14
  1.919653    1.75947    2.22889    3.18247    3.74712    5.97552    1.75947    3.18247    2.22889    3.74712    5.97552   10   12   11   13   14
  1.930622    1.75978    2.22693    3.17462    3.76179    5.96463    1.75978    3.17462    2.22693    3.76179    5.96463   10   12   11   13   14
  1.941592    1.75982    2.22539    3.16944    3.77210    5.95525    1.75982    3.16944    2.22539    3.77210    5.95525   10   12   11   13   14
  1.952561    1.75974    2.22429    3.16635    3.77873    5.94803    1.75974    3.16635    2.22429    3.77873    5.94803   10   12   11   13   14
  1.963531    1.75963    2.22363    3.16480    3.78237    5.94347    1.75963    3.16480    2.22363    3.78237    5.94347   10   12   11   13   14
  1.974500    1.75959    2.22340    3.16435    3.78352    5.94191    1.75959    3.16435    2.22340    3.78352    5.94191   10   12   11   13   14
  1.985461    1.75925    2.22246    3.16392    3.78335    5.94409    1.75925    3.16392    2.22246    3.78335    5.94409   10   12   11   13   14
  1.996423    1.75825    2.21965    3.16272    3.78285    5.95055    1.75825    3.16272    2.21965    3.78285    5.95055   10   12   11   13   14
  2.007384    1.75662    2.21513    3.16083    3.78200    5.96099    1.75662    3.16083    2.21513    3.78200    5.96099   10   12   11   13   14
  2.018346    1.75441    2.20905    3.15836    3.78079    5.97501    1.75441    3.15836    2.20905    3.78079    5.97501   10   12   11   13   14
  2.029307    1.75166    2.20159    3.15540    3.77920    5.99222    1.75166    3.15540    2.20159    3.77920    5.99222   10   12   11   13   14
  2.040268    1.74845    2.19287    3.15203    3.77722    6.01238    1.74845    3.15203    2.19287    3.77722    6.01238   10   12   11   13   14
  2.051229    1.74479    2.18295    3.14825    3.77484    6.03552    1.74479    3.14825    2.18295    3.77484    6.03552   10   12   11   13   14
  2.062191    1.74072    2.17183    3.14402    3.77205    6.06196    1.74072    3.14402    2.17183    3.77205    6.06196   10   12   11   13   14
  2.073152    1.73623    2.15946    3.13923    3.76885    6.09224    1.73623    3.13923    2.15946    3.76885    6.09224   10   12   11   13   14
  2.084113    1.73132    2.14577    3.13373    3.76526    6.12688    1.73132    3.13373    2.14577    3.76526    6.12688   10   12   11   13   14
  2.095075    1.72597    2.13074    3.12740    3.76128    6.16611    1.72597    3.12740    2.13074    3.76128    6.16611   10   12   11   13   14
  2.106036    1.72015    2.11442    3.12010    3.75693    6.20957    1.72015    3.12010    2.11442    3.75693    6.20957   10   12   11   13   14
  2.116998    1.71384    2.09690    3.11177    3.75223    6.25622    1.71384    3.11177    2.09690    3.75223    6.25622   10   12   11   13   14
  2.127959    1.70707    2.07840    3.10241    3.74718    6.30438    1.70707    3.10241    2.07840    3.74718    6.30438   10   12   11   13   14
  2.138920    1.69984    2.05913    3.09207    3.74179    6.35191    1.69984    3.09207    2.05913    3.74179    6.35191   10   12   11   13   14
  2.149882    1.69222    2.03936    3.08085    3.73605    6.39652    1.69222    3.08085    2.03936    3.73605    6.39652   10   12   11   13   14
  2.160843    1.68428    2.01928    3.06886    3.72994    6.43622    1.68428    3.06886    2.01928    3.72994    6.43622   10   12   11   13   14
  2.171804    1.67613    1.99901    3.05619    3.72345    6.46967    1.67613    3.05619    1.99901    3.72345    6.46967   10   12   11   13   14
  2.182766    1.66789    1.97857    3.04290    3.71654    6.49675    1.66789    3.04290    1.97857    3.71654    6.49675   10   12   11   13   14
  2.193727    1.65969    1.95789    3.02896    3.70918    6.51890    1.65969    3.02896    1.95789    3.70918    6.51890   10   12   11   13   14
  2.204688    1.65165    1.93683    3.01430    3.70133    6.53931    1.65165    3.01430    1.93683    3.70133    6.53931   10   12   11   13   14
  2.215650    1.64390    1.91522    2.99881    3.69297    6.56255    1.64390    2.99881    1.91522    3.69297    6.56255   10   12   11   13   14
  2.226611    1.63651    1.89295    2.98234    3.68408    6.59366    1.63651    2.98234    1.89295    3.68408    6.59366   10   12   11   13   14
  2.237572    1.62955    1.86997    2.96480    3.67465    6.63707    1.62955    2.96480    1.86997    3.67465    6.63707   10   12   11   13   14
  2.248534    1.62302    1.84634    2.94611    3.66468    6.69542    1.62302    2.94611    1.84634    3.66468    6.69542   10   12   11   13   14
  2.259495    1.61690    1.82225    2.92629    3.65418    6.76880    1.61690    2.92629    1.82225    3.65418    6.76880   10   12   11   13   14
